"كد درس","نام درس","نوع درس","تعداد واحد نظري","تعداد واحد عملي","كد ارائه کلاس درس","نام كلاس درس","مقطع ارائه درس","نوع ارائه","سطح ارائه","حداقل ظرفيت","حداكثر ظرفيت","تعداد ثبت نامي تاکنون","زمانبندي تشکيل کلاس","زمان امتحان","استاد","ساير اساتيد","مكان برگزاري","دانشجويان مجاز به اخذ کلاس","گروه آموزشی","دانشکده","واحد","استان"
"7000002732","کاربرد کامپیوتر در حسابداری(3)","نظري_عملي","1","1","500-36","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","45","","پنج شنبه  از 08:30 تا 10:30","1403/04/07 از 13:30 تا 15:30","","","","","گروه آموزشي حسابداري(7116312)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"7000002726","پروژه مالی","عملي","0","1","500-35","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","45","","","","زهره رئیسی","","","","گروه آموزشي حسابداري(7116312)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"1939122532","حسابداری‌ صنعتی‌ 2","نظري","3","0","500-34","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","45","","دوشنبه  از 07:30 تا 09:30","1403/04/02 از 10:30 تا 12:30","","","","","گروه آموزشي حسابداري(7116312)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"1939129685","ریاضی‌عمومی‌ 2","نظري","3","0","500-33","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","45","","دوشنبه  از 07:30 تا 09:15","1403/04/07 از 08:00 تا 09:30","","","","","گروه آموزشي حسابداري(7116312)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"6004206936","کنترل‌های داخلی","نظري_عملي","1","1","200-32","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","45","","شنبه  از 17:30 تا 19:15","1403/04/10 از 13:30 تا 15:30","حمیدرضا زارعی","","دانشکده مهارتی و کارآفرینی-203","","گروه آموزشي حسابداري(7116312)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"6004206937","نرم افزارهای کاربردی در حسابداری","كارگاهي","1","1","200-31","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","45","","پنج شنبه  از 08:30 تا 10:30","1403/04/07 از 13:30 تا 15:30","امیر انصاری","","دانشکده مهارتی و کارآفرینی-203","","گروه آموزشي حسابداري(7116312)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"6004206947","حسابداری مالی 2","نظري_عملي","2","1","200-30","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","45","","پنج شنبه  از 12:30 تا 15:30","1403/04/06 از 10:30 تا 12:30","امیر انصاری","","دانشکده مهارتی و کارآفرینی-203","","گروه آموزشي حسابداري(7116312)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"6004143197","مالی 1","نظري_عملي","2","1","200-29","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","45","","سه شنبه  از 13:30 تا 16:30","1403/04/03 از 10:30 تا 12:30","مريم سليماني","","دانشکده مهارتی و کارآفرینی-101","","گروه آموزشي حسابداري(7116312)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"6004143215","مالیاتی 2","نظري_عملي","1","1","200-28","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","45","","سه شنبه  از 16:30 تا 18:30","1403/04/02 از 13:30 تا 15:30","مريم سليماني","","دانشکده مهارتی و کارآفرینی-101","","گروه آموزشي حسابداري(7116312)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"6004159623","کارگاه حسابداری","كارگاهي","0","2","200-27","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","45","","چهارشنبه  از 17:30 تا 19:15","1403/04/11 از 10:30 تا 12:30","","","دانشکده مهارتی و کارآفرینی-203","","گروه آموزشي حسابداري(7116312)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"6004206942","حسابداری امور بانکی","نظري_عملي","1","1","200-26","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","45","","چهارشنبه  از 09:30 تا 11:30","1403/04/14 از 10:30 تا 12:30","سیده طیبه سجادیان","","دانشکده مهارتی و کارآفرینی-203","","گروه آموزشي حسابداري(7116312)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"1939122528","حسابداری‌شرکتها 2","نظري","3","0","200-25","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","45","","چهارشنبه  از 14:30 تا 17:30","1403/04/12 از 13:30 تا 15:30","سیده طیبه سجادیان","","دانشکده مهارتی و کارآفرینی-203","","گروه آموزشي حسابداري(7116312)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"1939122538","حسابداری‌ مالی‌","نظري","3","0","200-24","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","45","","چهارشنبه  از 11:30 تا 14:30","1403/04/14 از 08:30 تا 10:30","سیده طیبه سجادیان","","دانشکده مهارتی و کارآفرینی-203","","گروه آموزشي حسابداري(7116312)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"6004143210","مالیاتی 1","نظري_عملي","1","1","200-23","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","45","","چهارشنبه  از 07:30 تا 09:30","1403/04/12 از 10:30 تا 12:30","سیده طیبه سجادیان","","دانشکده مهارتی و کارآفرینی-203","","گروه آموزشي حسابداري(7116312)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"6004122616","حسابداری حقوق و دستمزد","نظري_عملي","1","1","200-22","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","45","","يكشنبه  از 13:30 تا 15:30","1403/04/09 از 10:30 تا 12:30","سعید گلستانی","","دانشکده مهارتی و کارآفرینی-203","","گروه آموزشي حسابداري(7116312)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"1939130423","زبان‌ فنی‌","نظري","2","0","200-21","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","45","","پنج شنبه  از 10:30 تا 12:30","1403/04/03 از 13:30 تا 15:30","امیر انصاری","","دانشکده مهارتی و کارآفرینی-203","","گروه آموزشي حسابداري(7116312)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"6004112513","بهایابی ( 2 )","نظري_عملي","2","1","200-20","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","45","","دوشنبه  از 07:30 تا 09:30","1403/04/02 از 10:30 تا 12:30","زهره رئیسی","","دانشکده مهارتی و کارآفرینی-202","","گروه آموزشي حسابداري(7116312)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"6285107833","آمار مقدماتی","نظري","2","0","200-19","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","45","","شنبه  از 12:00 تا 13:45","1403/04/12 از 08:00 تا 09:00","","","","","گروه آموزشي حسابداري(7116312)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"6004112507","بهایابی ( 1 )","نظري_عملي","2","1","200-18","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","45","","دوشنبه  از 09:30 تا 12:30","1403/04/11 از 08:30 تا 10:30","زهره رئیسی","","دانشکده مهارتی و کارآفرینی-202","","گروه آموزشي حسابداري(7116312)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"6004206933","مبانی عمومی رایانه","كارگاهي","1","1","200-17","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","45","","يكشنبه  از 14:00 تا 15:30","","","","","","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"6004206938","آشنایی با بورس و اوراق بهادار","نظري_عملي","1","1","200-16","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","45","","سه شنبه  از 07:30 تا 09:30","1403/04/13 از 08:30 تا 10:30","زهره رئیسی","","دانشکده مهارتی و کارآفرینی-101","","گروه آموزشي حسابداري(7116312)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"1939156327","کارآفرینی و پروژه","عملي","1","1","200-15","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","45","","يكشنبه  از 11:00 تا 13:30","1403/04/09 از 10:30 تا 12:00","","","","","گروه آموزشي علوم تربيتي(7116321)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"55194","ریاضی پیش دانشگاهی","نظري","2","0","200-14","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","45","","سه شنبه  از 13:00 تا 14:45","1403/04/02 از 10:30 تا 12:00","","","","","گروه آموزشي صنايع(7116338)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"1939123242","حقوق‌ تجارت‌","نظري","2","0","200-13","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","45","","دوشنبه  از 17:30 تا 19:15","1403/04/03 از 08:30 تا 10:30","علی کیانی","","دانشکده مهارتی و کارآفرینی-202","","گروه آموزشي حسابداري(7116312)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"55076","حسابداری صنعتی (جبرانی)","نظري","2","0","200-12","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","45","","شنبه  از 09:30 تا 11:30","1403/04/12 از 08:30 تا 10:30","محدثه تندرو","","دانشکده مهارتی و کارآفرینی-203","","گروه آموزشي حسابداري(7116312)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"1939122527","حسابداری‌ شرکتها ) 1 (","نظري","3","0","200-11","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","45","","يكشنبه  از 10:30 تا 13:30","1403/04/05 از 10:30 تا 12:30","سعید گلستانی","","دانشکده مهارتی و کارآفرینی-202","","گروه آموزشي حسابداري(7116312)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"1939174787","اقتصاد ( 1 ) ( خرد )","نظري","3","0","200-10","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","45","","يكشنبه  از 07:30 تا 10:30","1403/04/10 از 10:30 تا 12:30","سعید گلستانی","","دانشکده مهارتی و کارآفرینی-203","","گروه آموزشي حسابداري(7116312)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"6004100710","اخلاق حرفه ای","نظري","2","0","200-9","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","45","","يكشنبه  از 15:30 تا 17:30","1403/04/13 از 10:30 تا 12:30","سید وجیه اله صادقیان","","دانشکده مهارتی و کارآفرینی-203","","گروه آموزشي حسابداري(7116312)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"6004130047","ریاضی عمومی","نظري","3","0","200-8","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","45","","يكشنبه  از 16:30 تا 18:15","1403/04/07 از 10:30 تا 12:00","","","","","گروه آموزشي صنايع(7116338)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"100001","کارآموزی طرح پویش (2) کاردانی و کارشناسی","كارآموزي","0","2","200-7","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","20","","","","زهره رئیسی","","","","گروه آموزشي حسابداري(7116312)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
