"كد درس","نام درس","استاد","كد ارائه کلاس درس","مقطع ارائه درس","حداكثر ظرفيت","تعداد واحد نظري","تعداد واحد عملي","نوع درس","نام كلاس درس","نوع ارائه","سطح ارائه","حداقل ظرفيت","تعداد ثبت نامي تاکنون","زمانبندي تشکيل کلاس","زمان امتحان","ساير اساتيد","مكان برگزاري","دانشجويان مجاز به اخذ کلاس","گروه آموزشی","دانشکده","واحد","استان"
"4628150360","معادلات دیفرانسیل",,"1000200","كارشناسي پيوسته","18","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"يكشنبه  از 09:45 تا 12:00","1402/04/07 از 10:30 تا 12:30",,,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628101498","آزمایشگاه شبکه ‌های‌ کامپیوتری‌","اسما رحیمی","16341054122","كارشناسي پيوسته","18","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"پنج شنبه  از 07:30 تا 09:00",,,"مرکز رایانه 15 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628101498","آزمایشگاه شبکه ‌های‌ کامپیوتری‌","اسما رحیمی","16341054121","كارشناسي پيوسته","18","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"پنج شنبه  از 09:00 تا 10:30",,,"مرکز رایانه 15 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628101498","آزمایشگاه شبکه ‌های‌ کامپیوتری‌","اسما رحیمی","16341054120","كارشناسي پيوسته","18","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"پنج شنبه  از 10:30 تا 12:00",,,"مرکز رایانه 15 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628101498","آزمایشگاه شبکه ‌های‌ کامپیوتری‌","اسما رحیمی","16341054119","كارشناسي پيوسته","18","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"پنج شنبه  از 12:30 تا 14:00",,,"مرکز رایانه 15 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99079","تربیت بدنی","بهاره رحمانيان کوشککي","16362123","كارشناسي پيوسته","18","0.50","0.50","نظري_عملي","خواهران","حضوري","ارائه در سطح دانشکده",,,"سه شنبه  از 15:00 تا 16:30","1402/03/09 از 13:30 تا 15:30",,"ورزشی پردیس 2 سالن ب",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99079","تربیت بدنی","بهاره رحمانيان کوشککي","16362122","كارشناسي پيوسته","18","0.50","0.50","نظري_عملي","خواهران","حضوري","ارائه در سطح دانشکده",,,"سه شنبه  از 13:30 تا 15:00","1402/03/09 از 13:30 تا 15:30",,"ورزشی پردیس 2 سالن ب",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628165140","ریاضی عمومی 1",,"1000153","كارشناسي پيوسته","17","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"يكشنبه  از 12:45 تا 14:45 سه شنبه  از ...","1402/03/28 از 08:00 تا 10:30",,,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628102924","آزمایشگاه مهندسی نرم‌افزار","اسما رحیمی","16341054135","كارشناسي پيوسته","17","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"پنج شنبه  از 14:00 تا 15:30",,,"مرکز رایانه 15 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628102924","آزمایشگاه مهندسی نرم‌افزار","اسما رحیمی","16341054134","كارشناسي پيوسته","17","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"پنج شنبه  از 15:30 تا 17:00",,,"مرکز رایانه 15 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628145941","مبانی کامپیوتر و برنامه‌سازی","ریحانه نوروزی","16341054454","كارشناسي پيوسته","15","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"چهارشنبه  از 10:00 تا 12:30","1402/04/05 از 08:00 تا 10:00",,,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628145941","مبانی کامپیوتر و برنامه‌سازی","ریحانه نوروزی","16341054453","كارشناسي پيوسته","15","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"سه شنبه  از 10:00 تا 12:30","1402/04/05 از 08:00 تا 10:00",,,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628145941","مبانی کامپیوتر و برنامه‌سازی","ریحانه نوروزی","16341054452","كارشناسي پيوسته","15","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"دوشنبه  از 07:30 تا 09:45","1402/04/05 از 08:00 تا 10:00",,,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628145941","مبانی کامپیوتر و برنامه‌سازی","ریحانه نوروزی","16341054451","كارشناسي پيوسته","15","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"شنبه  از 07:30 تا 09:45","1402/04/05 از 08:00 تا 10:00",,,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"6138150350","معادلات‌ دیفرانسیل‌",,"1000133","كارشناسي پيوسته","15","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"سه شنبه  از 13:00 تا 15:30","1402/04/07 از 10:30 تا 12:30",,,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628160442","کارگاه کامپیوتر","زينب شيرکول","16341054276","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"سه شنبه  از 07:30 تا 09:00","1401/12/01 از 08:00 تا 08:15",,"مرکز رایانه 110 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628160442","کارگاه کامپیوتر","زينب شيرکول","16341054275","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"سه شنبه  از 09:00 تا 10:30","1401/12/01 از 08:00 تا 08:15",,"مرکز رایانه 110 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628160442","کارگاه کامپیوتر","زينب شيرکول","16341054274","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"سه شنبه  از 10:30 تا 12:00","1401/12/01 از 08:00 تا 08:15",,"مرکز رایانه 110 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628160442","کارگاه کامپیوتر","زينب شيرکول","16341054273","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"سه شنبه  از 12:30 تا 14:00","1401/12/01 از 08:00 تا 08:15",,"مرکز رایانه 110 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628160442","کارگاه کامپیوتر","زينب شيرکول","16341054272","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"چهارشنبه  از 07:30 تا 09:00","1401/12/01 از 08:00 تا 08:15",,"مرکز رایانه 110 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628160442","کارگاه کامپیوتر","زينب شيرکول","16341054271","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"چهارشنبه  از 09:00 تا 10:30","1401/12/01 از 08:00 تا 08:15",,"مرکز رایانه 20 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628160442","کارگاه کامپیوتر","زينب شيرکول","16341054270","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"چهارشنبه  از 10:30 تا 12:00","1401/12/01 از 08:00 تا 08:15",,"مرکز رایانه 20 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628160442","کارگاه کامپیوتر","زينب شيرکول","16341054269","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"چهارشنبه  از 12:30 تا 14:00","1401/12/01 از 08:00 تا 08:15",,"مرکز رایانه 20 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628160442","کارگاه کامپیوتر",,"16341054268","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"سه شنبه  از 07:30 تا 09:00","1401/12/02 از 08:00 تا 08:15",,,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628160442","کارگاه کامپیوتر",,"16341054267","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"سه شنبه  از 09:00 تا 10:30","1401/12/02 از 08:00 تا 08:15",,,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628160442","کارگاه کامپیوتر",,"16341054265","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"سه شنبه  از 10:30 تا 12:00","1401/12/02 از 08:00 تا 08:15",,,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628160442","کارگاه کامپیوتر",,"16341054264","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"سه شنبه  از 12:30 تا 14:00","1401/12/02 از 08:00 تا 08:15",,,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628160442","کارگاه کامپیوتر",,"16341054263","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"چهارشنبه  از 07:30 تا 09:00","1401/12/02 از 08:00 تا 08:15",,,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628160442","کارگاه کامپیوتر",,"16341054262","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"چهارشنبه  از 09:00 تا 10:30","1401/12/02 از 08:00 تا 08:15",,,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628160442","کارگاه کامپیوتر",,"16341054261","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"چهارشنبه  از 10:30 تا 12:00","1401/12/02 از 08:00 تا 08:15",,,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628160442","کارگاه کامپیوتر",,"16341054260","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"چهارشنبه  از 12:30 تا 14:00","1401/12/02 از 08:00 تا 08:15",,,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628182893","کارگاه برنامه نویسی مت لب",,"16341054255","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"چهارشنبه  از 07:30 تا 09:45","1402/04/05 از 08:00 تا 10:00",,,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628182893","کارگاه برنامه نویسی مت لب",,"16341054254","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"چهارشنبه  از 10:00 تا 12:30","1402/04/05 از 08:00 تا 10:00",,,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628111667","برنامه‌سازی پیشرفته","ریحانه نوروزی","16341054164","كارشناسي پيوسته","15","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"شنبه  از 10:00 تا 12:30","1402/04/08 از 13:30 تا 15:30",,"مرکز رایانه 15 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628111667","برنامه‌سازی پیشرفته","ریحانه نوروزی","16341054163","كارشناسي پيوسته","15","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"دوشنبه  از 10:00 تا 12:30","1402/04/08 از 13:30 تا 15:30",,"مرکز رایانه 16 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628111667","برنامه‌سازی پیشرفته","ریحانه نوروزی","16341054162","كارشناسي پيوسته","15","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"سه شنبه  از 07:30 تا 09:45","1402/04/08 از 13:30 تا 15:30",,,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628111667","برنامه‌سازی پیشرفته","ریحانه نوروزی","16341054161","كارشناسي پيوسته","15","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"چهارشنبه  از 07:30 تا 09:45","1402/04/08 از 13:30 تا 15:30",,,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"6138207659","برنامه نویسی سیستمی",,"16341054150","كارشناسي پيوسته","15","2","1","آزمايشگاهي",,"حضوري","ارائه در سطح گروه آموزشی",,,"دوشنبه  از 15:00 تا 17:30","1402/03/31 از 13:30 تا 15:30",,,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628102924","آزمایشگاه مهندسی نرم‌افزار",,"16341054133","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"سه شنبه  از 14:00 تا 15:30",,,"مرکز رایانه 17 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628102924","آزمایشگاه مهندسی نرم‌افزار",,"16341054132","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"سه شنبه  از 15:30 تا 17:00",,,"مرکز رایانه 17 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628102924","آزمایشگاه مهندسی نرم‌افزار",,"16341054131","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"سه شنبه  از 17:00 تا 18:30",,,"مرکز رایانه 17 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628181640","آزمایشگاه مدارهای منطقی و معماری کامپیوتر","مهدی قائمی امیری","16341054130","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"شنبه  از 12:30 تا 14:00",,,"305 آزمایشگاه مدار منطقی و معماری کامپیوتر سوله شماره 3 مجتمع آزمایشگاهی و کارگاهی دکتر محمود حسابی",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628181640","آزمایشگاه مدارهای منطقی و معماری کامپیوتر","مهدی قائمی امیری","16341054129","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"يكشنبه  از 14:00 تا 15:30",,,"305 آزمایشگاه مدار منطقی و معماری کامپیوتر سوله شماره 3 مجتمع آزمایشگاهی و کارگاهی دکتر محمود حسابی",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628181640","آزمایشگاه مدارهای منطقی و معماری کامپیوتر","مهدی قائمی امیری","16341054128","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"يكشنبه  از 15:30 تا 17:00",,,"305 آزمایشگاه مدار منطقی و معماری کامپیوتر سوله شماره 3 مجتمع آزمایشگاهی و کارگاهی دکتر محمود حسابی",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628181640","آزمایشگاه مدارهای منطقی و معماری کامپیوتر","مهدی قائمی امیری","16341054127","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"دوشنبه  از 12:30 تا 14:00",,,"305 آزمایشگاه مدار منطقی و معماری کامپیوتر سوله شماره 3 مجتمع آزمایشگاهی و کارگاهی دکتر محمود حسابی",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628181640","آزمایشگاه مدارهای منطقی و معماری کامپیوتر","مهدی قائمی امیری","16341054126","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"دوشنبه  از 14:00 تا 15:30",,,"305 آزمایشگاه مدار منطقی و معماری کامپیوتر سوله شماره 3 مجتمع آزمایشگاهی و کارگاهی دکتر محمود حسابی",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628181640","آزمایشگاه مدارهای منطقی و معماری کامپیوتر","مهدی قائمی امیری","16341054125","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"دوشنبه  از 15:30 تا 17:00",,,"305 آزمایشگاه مدار منطقی و معماری کامپیوتر سوله شماره 3 مجتمع آزمایشگاهی و کارگاهی دکتر محمود حسابی",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628102126","آزمایشگاه ریزپردازنده","عباس سیف نژاد","16341054118","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"يكشنبه  از 12:30 تا 14:00",,,"305 آزمایشگاه مدار منطقی و معماری کامپیوتر سوله شماره 3 مجتمع آزمایشگاهی و کارگاهی دکتر محمود حسابی",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628102126","آزمایشگاه ریزپردازنده","مهدی قائمی امیری","16341054117","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"شنبه  از 14:00 تا 15:30",,,"304آزمایشگاه الکترونیک سوله شماره 3 مجتمع آزمایشگاهی و کارگاهی دکتر محمود حسابی",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628102126","آزمایشگاه ریزپردازنده","مهدی قائمی امیری","16341054116","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"شنبه  از 15:30 تا 17:00",,,"304آزمایشگاه الکترونیک سوله شماره 3 مجتمع آزمایشگاهی و کارگاهی دکتر محمود حسابی",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628102126","آزمایشگاه ریزپردازنده","مهدی قائمی امیری","16341054115","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"شنبه  از 17:00 تا 18:30",,,"304آزمایشگاه الکترونیک سوله شماره 3 مجتمع آزمایشگاهی و کارگاهی دکتر محمود حسابی",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628101485","آزمایشگاه پایگاه داده","سميه رحيمي","16341054112","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"پنج شنبه  از 07:30 تا 09:00",,,"مرکز رایانه 20 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628101485","آزمایشگاه پایگاه داده","سميه رحيمي","16341054111","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"پنج شنبه  از 09:00 تا 10:30",,,"مرکز رایانه 20 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628101485","آزمایشگاه پایگاه داده","سميه رحيمي","16341054110","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"پنج شنبه  از 12:30 تا 14:00",,,"مرکز رایانه 20 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628101485","آزمایشگاه پایگاه داده","سميه رحيمي","16341054109","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"پنج شنبه  از 14:00 تا 15:30",,,"مرکز رایانه 20 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628101485","آزمایشگاه پایگاه داده","سميه رحيمي","16341054108","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"پنج شنبه  از 15:30 تا 17:00",,,"مرکز رایانه 20 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628101485","آزمایشگاه پایگاه داده","سميه رحيمي","16341054107","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"پنج شنبه  از 17:00 تا 18:30",,,"مرکز رایانه 20 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628102246","آزمایشگاه سیستم‌های عامل",,"16341054101","كارشناسي پيوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"سه شنبه  از 12:30 تا 14:00",,,"مرکز رایانه 17 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"6138108174","امنیت اطلاعات",,"16341054397","كارشناسي ناپيوسته","15","2","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"شنبه  از 07:30 تا 09:45","1402/03/30 از 15:30 تا 17:30",,,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"6138207659","برنامه نویسی سیستمی",,"16341054303","كارشناسي ناپيوسته","15","2","1","آزمايشگاهي",,"حضوري","ارائه در سطح گروه آموزشی",,,"دوشنبه  از 12:30 تا 14:45","1402/03/31 از 13:30 تا 15:30",,,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"1392171511","ارزیابی کارایی سیستم های کامپیوتری",,"163330621","كارشناسي ارشد ناپيوسته","15","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"چهارشنبه  از 12:30 تا 15:00","1402/03/27 از 10:30 تا 12:30",,,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"5990101495","آزمایشگاه پایگاه‌ داده‌ها","سمیه حق طلبی","16341052121","کاردانی پیوسته","15","0","2","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"سه شنبه  از 09:00 تا 10:30",,,"رایانه 4 دانشکده مهارت و کارآفرینی(سما شیراز)",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"5990102228","آزمایشگاه سیستم عامل","آیدین برزگر","16341052114","کاردانی پیوسته","15","0","1","عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"يكشنبه  از 09:00 تا 10:30",,,"رایانه 3 دانشکده مهارت و کارآفرینی(سما شیراز)",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"5990111667","برنامه‌سازی پیشرفته","سید سجاد موید","16341052101","کاردانی پیوسته","15","1","1","نظري_عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"شنبه  از 12:30 تا 14:45","1402/03/27 از 08:00 تا 10:30",,"رایانه 2 دانشکده مهارت و کارآفرینی(سما شیراز)",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"5990111667","برنامه‌سازی پیشرفته","سید سجاد موید","16341052100","کاردانی پیوسته","15","1","1","نظري_عملي",,"حضوري","ارائه در سطح گروه آموزشی",,,"شنبه  از 09:45 تا 12:00","1402/03/27 از 08:00 تا 10:30",,"رایانه 2 دانشکده مهارت و کارآفرینی(سما شیراز)",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
